frame;y;z;x
466;2.80137;-0.898835;-0.0274284
466;2.84484;-0.908155;-0.114434
466;2.86029;-1.00454;-0.119977
466;2.83685;-1.19259;0.0479395
466;2.86977;-1.2157;0.228456
466;2.91326;-1.23412;0.231918
466;2.9234;-1.33407;0.137994
466;2.96639;-1.35369;0.140023
466;2.88034;-2.55677;-0.0273387
466;2.91504;-2.58757;-0.027668
466;2.7964;-1.47206;0.03388
466;2.79017;-1.56934;-0.0646258
466;2.8312;-1.59242;-0.0655763
466;2.88034;-2.55677;-0.0273387
466;2.98988;-2.50711;0.211535
466;2.97744;-2.53453;0.558318
466;3.10694;-1.3268;-1.98595
466;2.15393;-1.30987;2.95006
466;3.21882;-1.38052;-1.88304
466;2.64681;-2.91125;0.404052
466;2.69527;-1.03445;-0.118198
466;2.74109;-1.05649;-0.0349527
466;2.74898;-1.14675;-0.126345
466;2.71567;-1.32595;-0.0500112
466;2.75701;-1.35079;0.0382008
466;2.79549;-1.37456;0.128836
466;2.83784;-1.39539;0.130788
466;2.83814;-1.49404;0.0343857
466;2.87988;-1.51601;0.0348913
466;2.87112;-1.61997;0.0293195
466;2.98507;-2.64337;-0.146163
466;2.72325;-0.773651;-0.271561
466;2.75453;-0.879325;-0.110801
466;2.77091;-0.973144;-0.116228
466;2.8156;-0.98884;-0.118103
466;2.79261;-1.16495;-0.128351
466;2.79832;-1.27228;0.043224
466;2.83065;-1.29662;0.223669
466;2.88041;-1.31445;0.135964
466;2.88426;-1.41314;0.0399639
466;2.92667;-1.43392;0.0405516
466;2.91745;-1.54115;0.130904
467;2.77895;-0.632677;-0.0177941
467;2.82526;-0.643222;-0.0180906
467;2.87069;-0.657768;0.0665156
467;2.89594;-0.752543;0.064829
467;2.88034;-0.936543;0.233651
467;2.73461;-0.786958;-0.10578
467;2.78189;-0.805105;-0.0237233
467;2.80137;-0.898835;-0.0274284
467;2.81246;-1.00085;0.140666
467;2.77354;-1.17944;0.308246
467;2.693;-1.43342;0.297998
467;2.75722;-0.707886;-0.102868
467;2.80493;-0.724738;-0.0207567
467;2.84997;-0.740598;0.0637999
467;2.8721;-0.835526;0.0617604
467;2.84128;-1.01905;0.316627
467;2.72488;-1.35549;0.391088
467;3.55789;-1.74944;0.163973
468;2.79201;-0.558022;0.148576
468;2.72318;-0.969081;0.136201
468;2.73633;-1.06322;0.134521
468;2.8721;-0.835526;0.0617604
468;2.84048;-1.11642;0.405233
468;2.86021;-1.2163;0.317879
468;2.83784;-1.39539;0.130788
468;2.8341;-1.49712;0.127164
468;2.92683;-2.44508;0.0949812
468;2.80664;-2.49906;0.0838933
468;2.77199;-2.4682;0.0828575
468;2.80664;-2.49906;0.0838933
468;2.92683;-2.44508;0.0949812
468;2.75452;-0.71945;0.143611
468;2.62611;-1.19399;0.040564
468;2.66545;-1.21636;0.125818
468;2.93606;-0.578915;-0.0162457
468;2.70892;-1.2556;0.476125
468;2.77834;-1.27756;0.308348
468;2.78873;-1.37635;0.21857
468;2.74807;-1.55054;0.0280629
468;2.73708;-1.65208;0.0222488
468;2.77461;-0.639307;0.146243
468;2.66228;-1.1192;0.0449894
468;2.7022;-1.14035;0.130315
468;2.84655;-0.913332;-0.0278708
468;2.70927;-1.17019;0.652077
468;2.8047;-1.19728;0.400824
468;2.83065;-1.29662;0.223669
468;2.83784;-1.39539;0.130788
468;2.78909;-1.57369;0.0284818
468;2.92683;-2.44508;0.0949812
468;2.78511;-2.64481;0.0753169
469;2.8039;-0.394182;0.315215
469;2.77109;-0.813438;0.225968
469;2.73633;-1.06322;0.134521
469;2.74579;-1.15874;0.132417
469;2.77354;-1.17944;0.308246
469;2.76617;-1.27697;0.396109
469;2.79549;-1.37456;0.128836
469;2.83098;-1.3972;0.221882
469;2.82714;-1.49896;0.219618
469;3.04007;-2.24487;0.222504
469;3.3006;-1.99221;0.0268294
469;-0.188165;-3.56188;0.0751325
469;0.632577;-3.58727;0.169177
469;3.57464;-1.61934;-0.0584421
469;2.78705;-2.50216;0.303816
469;2.77461;-0.639307;0.146243
469;2.75156;-0.890987;0.139761
469;2.7022;-1.14035;0.130315
469;2.74579;-1.15874;0.132417
469;2.72362;-1.25733;0.390015
469;2.72488;-1.35549;0.391088
469;2.74399;-1.45488;0.213159
469;2.78557;-1.47692;0.216389
469;2.8173;-1.49958;0.311751
469;2.792;-0.477805;0.313493
469;2.75156;-0.890987;0.139761
469;2.7022;-1.14035;0.130315
469;2.74579;-1.15874;0.132417
469;2.7356;-1.2579;0.303604
469;2.73706;-1.35608;0.303326
469;2.75074;-1.45309;0.123424
469;2.83098;-1.3972;0.221882
469;2.82714;-1.49896;0.219618
469;-0.188165;-3.56188;0.0751325
469;3.30184;-1.98695;-0.0854537
469;3.52188;-1.71959;-0.0648583
469;0.649636;-3.58866;0.0572809
470;2.65165;-1.02621;0.0483212
470;2.65862;-1.12196;0.128214
470;2.7022;-1.14035;0.130315
470;2.78046;-1.08037;0.13669
470;2.78281;-1.17886;0.221533
470;2.87146;-2.41833;0.313736
470;2.75264;-2.47127;0.300065
470;2.78705;-2.50216;0.303816
470;2.83601;-2.38848;0.309863
470;2.87146;-2.41833;0.313736
470;2.68974;-0.782477;0.0578391
470;2.73179;-0.798469;0.140685
470;2.75519;-0.888221;0.0565334
470;2.70844;-1.23598;0.127847
470;2.72362;-1.25733;0.390015
470;1.75876;-0.654511;3.49114
470;4.0024;-1.06312;0.813837
470;1.73777;-0.777562;3.52524
470;2.68626;-0.785161;0.13834
470;2.73179;-0.798469;0.140685
470;2.72318;-0.969081;0.136201
470;2.74004;-1.06042;0.0499319
470;2.74579;-1.15874;0.132417
470;2.7356;-1.2579;0.303604
470;2.97447;-1.06682;0.331469
470;2.94688;-1.25315;0.327511
470;2.66485;-0.859099;0.0546799
470;2.70645;-0.87638;0.13747
470;2.69219;-1.04607;0.132351
470;2.7022;-1.14035;0.130315
470;2.74579;-1.15874;0.132417
470;2.77354;-1.17944;0.308246
471;2.61971;-1.29293;0.205324
471;2.66134;-0.861774;0.135178
471;2.73179;-0.798469;0.140685
471;2.40187;1.30562;-0.133972
471;2.63481;-0.773433;0.214855
471;2.68024;-0.786768;0.21856
471;2.72567;-0.800104;0.222264
471;2.45797;1.31193;0.0328417
471;2.6771;-1.04827;0.297935
471;2.68686;-1.14258;0.298613
471;2.69395;0.979678;-0.031112
471;2.7356;-1.2579;0.303604
471;2.7548;-1.28767;0.667666
471;2.63481;-0.773433;0.214855
471;2.68024;-0.786768;0.21856
471;2.72567;-0.800104;0.222264
471;2.61621;-1.19839;0.206724
471;2.61971;-1.29293;0.205324
471;2.7356;-1.2579;0.303604
471;2.79357;-1.29483;0.491004
471;2.06338;-1.4352;3.22175
471;4.03995;-1.44896;0.450204
471;2.08606;-1.45097;3.25715
471;4.02037;-1.58017;0.573561
471;2.59271;-0.918799;0.0503697
471;2.63389;-0.937308;0.131735
471;2.64806;-1.02892;0.130181
471;2.58371;-1.27043;0.119076
471;2.57769;-1.3667;0.20024
471;2.4812;-1.60495;0.100495
472;2.61621;-1.19839;0.206724
472;2.6591;-1.21804;0.210113
472;1.9907;-1.5388;3.21306
472;3.87264;-1.78776;0.554553
472;2.58113;-0.760615;0.28838
472;2.63481;-0.773433;0.214855
472;2.68024;-0.786768;0.21856
472;2.73974;-0.721638;0.306487
472;2.58488;-1.29125;0.456456
472;2.60941;-1.30923;0.548283
472;2.60275;-0.685556;0.291162
472;2.6568;-0.697055;0.217685
472;2.70261;-0.709073;0.221438
472;2.78595;-0.559684;0.230163
472;2.45175;-1.4848;0.103192
472;2.61073;-1.29349;0.289327
472;2.693;-1.43342;0.297998
472;2.69643;-1.5322;0.207433
472;2.62186;-0.609432;0.293666
472;2.66786;-0.620124;0.298818
472;2.71386;-0.630816;0.30397
472;2.54235;-1.343;0.114073
472;2.62606;-1.29125;0.121028
472;2.62571;-1.38704;0.117813
472;2.77834;-1.27756;0.308348
472;2.78873;-1.37635;0.21857
472;1.91186;-1.63978;3.2037
472;3.75316;-2.00597;0.540062
473;2.62642;-0.773959;0.29344
473;2.62785;-0.938906;0.211952
473;2.60889;-1.10518;0.207688
473;2.60737;-1.19894;0.289372
473;2.61073;-1.29349;0.289327
473;2.50149;-1.2496;0.441732
473;2.54318;-1.27043;0.449094
473;2.58488;-1.29125;0.456456
473;2.64944;-1.23313;0.553152
473;2.69149;-1.25271;0.561932
473;2.77208;-1.19259;0.575428
473;2.62642;-0.773959;0.29344
473;2.56473;-1.01177;0.44721
473;2.51528;-1.25122;0.361004
473;2.5572;-1.27208;0.367021
473;2.56871;-1.36726;0.284244
473;2.66659;-1.23598;0.468686
473;2.70892;-1.2556;0.476125
473;2.80786;-1.11173;0.579836
473;2.58113;-0.760615;0.28838
473;2.62642;-0.773959;0.29344
473;2.64677;-0.863909;0.295335
473;2.56463;-1.17929;0.284629
473;2.56862;-1.27263;0.28466
473;2.56871;-1.36726;0.284244
473;2.61014;-1.38932;0.288829
473;2.7356;-1.2579;0.303604
474;2.60019;-1.10572;0.288981
474;2.60737;-1.19894;0.289372
474;2.97631;-0.880114;0.423025
474;2.97447;-1.06682;0.331469
474;2.97158;-1.16795;0.423936
474;2.63389;-0.937308;0.131735
474;2.64806;-1.02892;0.130181
474;2.62611;-1.19399;0.040564
474;2.72758;-1.55603;0.301355
474;2.90691;-2.44819;0.31761
474;2.64806;-1.02892;0.130181
474;2.49088;-0.979016;0.355358
474;2.50266;-1.06834;0.357659
474;2.51083;-1.1591;0.359545
474;2.53961;-1.17712;0.446367
474;2.54318;-1.27043;0.449094
474;2.59912;-1.29293;0.373038
474;2.64104;-1.31379;0.379054
474;2.58113;-0.760615;0.28838
474;2.59104;-0.848742;0.36864
474;2.58896;-1.10518;0.369992
474;2.5572;-1.27208;0.367021
474;2.61073;-1.29349;0.289327
474;2.68106;-1.23768;0.383921
474;2.91771;-1.0503;0.415633
474;2.96192;-1.06622;0.421931
474;3.03777;-0.995077;0.432198
475;2.9431;-0.875313;0.600305
475;2.95943;-0.975587;0.605813
475;2.74487;-1.25733;0.216891
475;2.74647;-1.35549;0.215259
475;2.74399;-1.45488;0.213159
475;1.72009;-1.30207;3.43311
475;4.01952;-1.32505;0.82282
475;2.71693;-0.970733;0.219137
475;2.78873;-1.37635;0.21857
475;2.61863;-1.10085;0.0442519
475;2.62611;-1.19399;0.040564
475;2.66916;-1.21356;0.041229
475;2.65165;-1.02621;0.0483212
475;2.69585;-1.04331;0.0491265
475;2.86902;-1.13181;0.500268
475;2.91249;-1.14896;0.507848
475;2.85857;-1.03263;0.496791
475;2.90255;-1.04851;0.504433
475;2.94652;-1.0644;0.512076
475;2.91854;-1.2507;0.510816
476;2.59104;-0.848742;0.36864
476;2.41044;-1.3697;0.185433
476;2.44261;-1.39346;0.26987
476;2.57045;-0.760098;0.36534
476;2.62642;-0.773959;0.29344
476;2.44442;-1.30111;0.27049
476;2.48585;-1.32316;0.275075
476;2.68686;-1.14258;0.298613
476;2.70198;-1.23768;0.213502
476;2.92672;-2.47726;0.433538
476;2.96198;-2.50711;0.438761
476;2.59104;-0.848742;0.36864
476;2.52188;-1.15963;0.279885
476;2.55339;-1.17875;0.365639
476;2.65237;-1.1236;0.211149
476;2.69585;-1.14202;0.21461
476;2.76488;-1.08264;0.307703
476;2.78281;-1.17886;0.221533
476;2.74647;-1.35549;0.215259
476;2.77917;-1.37694;0.307993
476;2.71503;-1.55542;0.391816
476;2.68594;-1.04772;0.215287
476;2.72997;-1.06489;0.218816
476;2.77401;-1.08207;0.222345
476;2.81804;-1.09925;0.225875
476;2.82109;-1.29721;0.313091
476;2.69219;-1.04607;0.132351
476;2.73633;-1.06322;0.134521
476;2.80601;-1.00256;0.226322
476;2.29567;-1.07306;0.556388
476;2.25134;-1.12464;0.397558
476;2.34561;-1.00912;0.4869
476;2.24332;-1.03979;0.394291
476;2.28565;-1.05941;0.401731
476;0.498487;-0.406823;3.83796
476;3.70315;-1.23667;1.5115
476;1.50243;-0.175817;-3.65689
477;2.59104;-0.848742;0.36864
477;2.64677;-0.863909;0.295335
477;2.7302;-1.16101;0.30343
477;2.85056;-0.942327;0.674562
477;2.89442;-0.956824;0.68494
477;2.63195;-1.70869;0.197978
477;2.61325;-1.81005;0.194035
477;2.87146;-2.41833;0.313736
477;3.62717;-1.81192;0.640511
477;3.7008;-1.72247;0.772657
477;3.95545;-1.29996;0.685415
477;1.98418;-1.13245;3.27038
477;2.57045;-0.760098;0.36534
477;2.59104;-0.848742;0.36864
477;2.64706;-0.785161;0.457538
477;2.61621;-1.19839;0.206724
477;2.68686;-1.14258;0.298613
477;2.76488;-1.08264;0.307703
477;2.48539;1.51079;0.0244956
477;2.89811;-0.854024;0.323796
477;2.6764;-1.63329;0.29522
477;2.71634;-1.65767;0.299626
477;3.58819;-1.91779;0.516323
477;2.6022;-0.771853;0.449783
477;2.53521;-1.25122;0.1987
477;2.61621;-1.19839;0.206724
477;2.69585;-1.14202;0.21461
477;2.76488;-1.08264;0.307703
477;2.89811;-0.854024;0.323796
477;2.37352;1.65297;0.012488
477;2.72758;-1.55603;0.301355
477;2.80456;-1.49896;0.403563
477;3.67596;-1.69031;0.407968
477;3.66345;-1.81506;0.405991
477;2.65237;-1.1236;0.211149
477;2.72997;-1.06489;0.218816
477;2.77401;-1.08207;0.222345
477;2.33741;-1.09257;0.566504
477;2.88179;-2.301;0.534842
477;2.97207;-2.23883;0.659147
477;1.09436;-0.915752;3.69871
477;3.94693;-1.30476;0.934009
477;0.792603;-0.79886;3.82968
477;2.84086;-1.02969;0.583937
477;2.85105;-1.12883;0.588757
477;2.82094;-2.38772;0.417868
477;2.78705;-2.50216;0.303816
477;3.60346;-1.80798;0.757153
477;3.64488;-1.82877;0.765856
477;1.74946;-1.17047;3.36572
477;3.86172;-1.40423;0.918443
477;1.41434;-0.912437;3.61148
477;3.98485;-1.18786;0.938823
477;0.86139;-0.693605;3.83793
477;4.03066;-1.07363;1.07479
477;2.84086;-1.02969;0.583937
477;2.88457;-1.04553;0.592921
477;2.90714;-1.05712;0.691412
477;2.83601;-2.38848;0.309863
477;2.87146;-2.41833;0.313736
477;3.60346;-1.80798;0.757153
477;3.7008;-1.72247;0.772657
477;1.92423;-1.2385;3.26312
477;3.93118;-1.29593;0.804736
477;1.76912;-1.18362;3.40354
477;4.0379;-1.1977;0.69794
478;2.61555;-0.773433;0.371749
478;2.63572;-0.863376;0.374996
478;2.6637;-0.955361;0.296838
478;2.49198;1.17014;0.0401614
478;2.75308;-1.08207;0.392765
478;2.72362;-1.25733;0.390015
478;2.80786;-1.11173;0.579836
478;2.85105;-1.12883;0.588757
478;2.85129;-1.31627;0.408297
478;2.76829;-1.57925;0.305853
478;2.8458;-1.52101;0.409498
478;3.90854;-1.16732;1.04685
478;1.71846;-0.768923;3.48607
478;2.23943;-1.10525;0.175518
478;2.28169;-1.1261;0.17883
478;2.61455;-0.530121;0.449525
478;2.63754;-0.697055;0.374579
478;2.66064;-0.786768;0.378159
478;2.65246;-0.95482;0.377849
478;2.79593;-0.826774;0.397387
478;2.76488;-1.08264;0.307703
478;2.7356;-1.2579;0.303604
478;2.82128;-1.3978;0.31266
478;2.8173;-1.49958;0.311751
478;2.8458;-1.52101;0.409498
478;2.29684;-0.976723;0.255266
478;2.31599;-1.06087;0.183002
478;2.64359;-0.617997;0.455156
478;2.66942;-0.707459;0.460415
478;2.78135;-0.907836;0.310353
478;2.79689;-1.00313;0.31168
478;2.77354;-1.17944;0.308246
478;2.82128;-1.3978;0.31266
478;2.85065;-1.41805;0.409138
478;2.89257;-1.43891;0.415155
478;2.79033;-0.907276;0.226349
478;2.82621;-0.922479;0.315358
478;2.80877;-1.09982;0.312587
478;2.81473;-1.21094;0.58428
478;1.45339;-0.794038;3.57804
478;3.90599;-1.04097;1.16918
478;4.01332;-1.19361;0.818597
478;2.06097;-1.03532;3.31378
478;2.76466;-1.09463;0.570916
478;2.80786;-1.11173;0.579836
478;2.85105;-1.12883;0.588757
478;2.85738;-1.22929;0.593133
478;1.6711;-0.880333;3.48021
478;3.94207;-1.05003;1.05117
478;4.0379;-1.1977;0.69794
478;2.06097;-1.03532;3.31378
478;0.792603;-0.79886;3.82968
478;4.11724;-1.09117;0.710132
479;2.60191;-0.849266;0.29033
479;2.63572;-0.863376;0.374996
479;2.72997;-1.06489;0.218816
479;2.77401;-1.08207;0.222345
479;2.81804;-1.09925;0.225875
479;2.85857;-1.03263;0.496791
479;2.88457;-1.04553;0.592921
479;2.28595;-0.987347;0.55019
479;2.62417;-0.695468;0.452611
479;2.66064;-0.786768;0.378159
479;2.76147;-0.986647;0.222729
479;2.80601;-1.00256;0.226322
479;2.88034;-0.936543;0.233651
479;2.92534;-0.951176;0.237301
479;2.96079;-0.966407;0.330375
479;2.86383;-1.31687;0.317835
479;2.75555;-1.57863;0.397664
479;3.81709;-1.74847;0.301614
479;3.80281;-1.87684;0.29805
479;2.78135;-0.907836;0.310353
479;2.82621;-0.922479;0.315358
479;2.89811;-0.854024;0.323796
479;2.9434;-0.867368;0.328855
479;2.95186;-2.3328;0.323212
479;2.98831;-2.3616;0.327202
479;2.80786;-1.11173;0.579836
479;2.81473;-1.21094;0.58428
479;2.83627;-1.22504;0.682643
479;2.25134;-1.12464;0.397558
479;2.32798;-1.07903;0.40917
479;2.77697;-1.00978;0.660453
479;2.82036;-1.02556;0.670773
479;2.83025;-1.12465;0.67693
479;2.87313;-1.14169;0.687187
479;4.01457;-1.29996;0.203913
479;2.42222;-1.29987;2.95301
479;4.0178;-1.42979;0.200952
479;2.18888;-1.47609;3.07942
479;4.02167;-1.55642;0.0732871
479;2.06408;-1.69808;3.09585
480;2.79678;-1.09925;0.398999
480;2.88568;-1.03497;0.321574
480;2.71634;-1.65767;0.299626
480;2.75629;-1.68205;0.304032
480;2.73968;-1.78584;0.301687
480;3.06119;-2.4192;0.335183
480;3.25429;-2.26334;0.357715
480;1.77463;-1.28164;3.10889
480;1.96937;-0.989306;3.1665
480;3.87822;-1.14681;0.551214
480;1.99227;-1.00081;3.20332
480;3.90286;-1.2739;0.435495
480;1.65232;-0.870441;3.44111
480;3.91951;-1.4004;0.316132
480;2.39712;-1.0116;0.115602
480;2.88688;-0.934806;0.146634
480;2.95281;-0.866779;0.240786
480;2.76829;-1.57925;0.305853
480;2.809;-1.60247;0.31035
480;2.79623;-1.70642;0.308439
480;3.06119;-2.4192;0.335183
480;3.31081;-2.16774;0.481097
480;3.85843;-1.14447;0.66692
480;1.84736;-0.816379;3.27142
480;3.92332;-1.16015;0.557624
480;1.99227;-1.00081;3.20332
480;1.84322;-0.945405;3.34168
480;3.94772;-1.28854;0.4405
480;2.80456;-1.49896;0.403563
480;2.809;-1.60247;0.31035
480;2.79623;-1.70642;0.308439
480;2.83618;-1.7308;0.312845
480;3.14055;-2.32879;0.344562
480;3.37949;-2.07131;0.489296
480;3.89101;-1.03121;0.671113
480;1.88712;-0.70617;3.27641
480;3.9563;-1.04558;0.561869
480;2.03905;-0.892108;3.2091
480;1.69915;-0.760283;3.4469
480;3.96842;-1.17349;0.564033
480;2.71097;-0.98884;0.733994
480;2.76466;-1.09463;0.570916
480;2.84086;-1.02969;0.583937
481;3.8692;-1.76568;0.182639
481;3.79959;-1.99358;-0.0785785
481;0.792603;-0.79886;3.82968
481;2.79689;-1.00313;0.31168
481;2.88568;-1.03497;0.321574
481;0.898754;-0.570751;3.76043
481;3.89518;-0.911111;1.29059
481;0.504088;-0.411395;3.88109
481;3.89065;-0.647465;1.5477
481;1.92052;-0.593259;3.2807
481;3.94475;-0.799831;0.678231
481;1.90907;-0.714382;3.31451
481;3.96539;-0.926995;0.682734
481;2.84048;-1.11642;0.405233
481;3.82621;-1.74607;0.18061
481;3.8692;-1.76568;0.182639
482;0.842458;-0.678361;3.75358
482;0.281079;-0.722269;3.89699
482;3.89518;-0.510122;1.68596
482;3.79959;-1.99358;-0.0785785
482;0.719989;-0.909041;3.86211
482;3.82764;-0.209831;1.94571
482;3.84134;-2.01548;-0.079442
482;2.81441;-0.92191;0.400419
482;2.81459;-1.01674;0.489148
482;0.498487;-0.406823;3.83796
482;0.801314;-0.807639;3.87177
482;3.90223;-1.91189;0.0540688
482;3.88842;-0.365166;1.82572
482;0.541737;-0.293665;3.84336
482;0.870856;-0.701228;3.88011
482;3.90223;-1.91189;0.0540688
483;2.84177;-0.920199;0.144343
483;2.89069;-0.931904;0.0593138
483;2.87201;-1.10229;-0.125949
483;2.87139;-0.8517;0.496313
483;2.88881;-0.949412;0.500584
483;3.76145;-1.72962;0.417455
483;2.82843;-1.09463;0.0515426
483;2.84177;-0.920199;0.144343
483;2.8571;-1.01674;0.142899
483;2.87262;-1.11173;0.0523479
483;2.75574;-1.44589;-0.056991
483;0.686517;-2.82834;0.0648747
483;2.7964;-1.47206;0.03388
484;2.84552;-0.917343;0.058387
484;2.862;-1.00978;-0.032044
484;2.90498;-1.02023;-0.121852
484;1.83103;2.21348;-0.0504311
484;1.87798;2.23489;0.041365
484;3.68244;-1.70683;0.647233
484;3.70556;-1.83592;0.410657
484;3.70023;-1.96188;0.287442
484;2.79689;-1.00313;0.31168
484;2.85908;-0.936543;0.406775
484;2.8735;-1.03439;0.409336
484;2.90255;-1.04851;0.504433
484;3.58547;-1.79109;0.633149
484;3.70242;-1.70918;0.530177
484;3.74497;-1.72883;0.536271
484;3.731;-1.85598;0.53549
484;3.75399;-1.60252;0.536488
484;3.79714;-1.62094;0.542654
484;2.78937;-1.17713;0.134519
484;2.79442;-1.27522;0.131906
484;2.78046;-1.08037;0.13669
484;2.8246;-1.09752;0.13886
484;2.83296;-1.19553;0.136621
484;2.30596;1.86245;-0.00243421
484;2.78873;-1.37635;0.21857
485;3.86741;-1.7395;-0.311117
485;1.2568;-0.455441;3.59985
485;3.87183;-0.78319;1.15002
486;2.8571;-1.01674;0.142899
486;2.86873;-1.11466;0.14103
486;3.71871;-1.70996;0.412711
486;3.70556;-1.83592;0.410657
486;3.62321;-2.06696;0.400307
486;2.83533;-0.92191;0.23
486;2.91391;-0.8517;0.150064
486;2.809;-1.60247;0.31035
486;3.59523;-2.04294;0.276578
486;3.49617;-2.26975;0.262985
486;2.7756;-1.29185;0.579492
486;3.71871;-1.70996;0.412711
486;3.64591;-1.94063;0.403443
486;3.55521;-2.1696;0.392158
487;2.80601;-1.00256;0.226322
487;2.85055;-1.01847;0.229914
487;2.89509;-1.03439;0.233506
487;2.83533;-0.92191;0.23
487;2.88688;-0.934806;0.146634
487;2.95281;-0.866779;0.240786
487;2.86195;-0.840109;0.233377
487;2.90738;-0.853444;0.237082
487;2.95944;-0.865008;0.152409
487;2.89564;-0.767413;0.499433
487;2.48752;1.50537;0.112476
487;2.87109;-0.946465;0.587729
487;2.86902;-1.13181;0.500268
487;3.80419;-1.74927;0.422199
487;3.86277;-1.65534;0.67608
487;2.18888;-1.47609;3.07942
488;2.81441;-0.92191;0.400419
488;2.84128;-1.01905;0.316627
488;2.85265;-1.11701;0.317472
488;2.80873;-1.29662;0.402203
488;2.85129;-1.31627;0.408297
488;1.69948;-0.632448;3.37346
488;3.89623;-0.912387;0.790171
488;1.86884;-0.825871;3.30946
488;3.91246;-1.03923;0.795548
488;3.88382;-1.50908;0.190933
488;2.06249;-0.902362;3.24599
488;2.8571;-1.01674;0.142899
488;2.86873;-1.11466;0.14103
488;2.8805;-1.21094;0.0486771
488;2.94043;-1.15138;0.32724
488;1.73149;-0.518947;3.37759
488;3.89369;-0.790265;0.908367
488;1.71924;-0.639802;3.41269
488;3.91389;-0.917382;0.915562
488;1.739;-0.647156;3.45192
488;3.96842;-1.17349;0.564033
488;2.88688;-0.934806;0.146634
488;2.90175;-1.03263;0.145132
488;1.53985;-0.31641;3.47477
488;3.91453;-0.672012;0.911255
488;1.75163;-0.524981;3.41687
488;3.93897;-0.799455;0.918929
488;3.96842;-1.17349;0.564033
488;1.93101;-0.722593;3.35261
488;2.78208;-1.09752;0.485109
488;2.75124;-1.27522;0.483565
488;2.6889;-1.45009;0.568978
488;2.73861;-1.08037;0.477529
488;2.78208;-1.09752;0.485109
488;2.80786;-1.11173;0.579836
488;2.73366;-1.37157;0.574392
488;2.77508;-1.39236;0.583095
489;2.36781;-1.07655;0.0365741
489;2.41086;-1.09612;0.0372391
489;2.85392;-0.848789;0.582114
489;2.88881;-0.949412;0.500584
489;2.88457;-1.04553;0.592921
489;1.48762;-0.548429;3.46782
489;3.82732;-0.774188;1.1368
489;1.46665;-0.667129;3.50331
489;3.80765;-0.890637;1.26158
489;1.23425;-0.575016;3.63653
489;3.85141;-0.900874;1.27608
489;1.14653;-0.801383;3.66536
489;3.82165;-1.01768;1.40384
489;2.40041;-1.00912;0.0405642
489;2.44406;-1.02746;0.0413018
489;2.69407;-0.709611;0.301378
489;2.78509;-1.00256;0.396741
489;2.81459;-1.01674;0.489148
489;2.7283;-1.18316;0.748791
489;1.51772;-0.434114;3.47174
489;3.8643;-0.53568;1.14206
489;1.50492;-0.554806;3.50815
489;3.87183;-0.78319;1.15002
489;1.84322;-0.945405;3.34168
489;3.86205;-1.51226;0.429808
489;3.88582;-1.62729;-0.0562094
489;1.74542;-1.57543;3.30996
489;3.88968;-1.78858;0.431687
489;1.73899;-1.31638;3.47084
489;3.99924;-1.57768;0.697344
489;2.42739;-0.943177;0.119333
489;2.47152;-0.960326;0.121503
489;1.28754;-0.215187;3.56464
489;3.8643;-0.53568;1.14206
489;1.28436;-0.338566;3.60349
489;3.85287;-0.65268;1.26777
489;1.52221;-0.561183;3.54847
489;3.90676;-1.4012;0.435362
489;2.76155;-1.17886;0.394658
489;2.78978;-1.19553;0.48828
489;2.7756;-1.29185;0.579492
489;2.75308;-1.08207;0.392765
489;2.78208;-1.09752;0.485109
489;2.82555;-1.11466;0.492689
489;2.81473;-1.21094;0.58428
489;2.83627;-1.22504;0.682643
489;1.74946;-1.17047;3.36572
489;3.93449;-1.41632;0.560475
490;0.979236;-0.214957;3.68885
490;2.64841;-0.697584;0.29627
490;2.71386;-0.630816;0.30397
490;2.79689;-1.00313;0.31168
490;2.80877;-1.09982;0.312587
490;2.82629;-1.19728;0.224995
490;2.9061;-1.1336;0.232933
490;0.989908;-0.0909008;3.69062
490;3.78814;-0.380253;1.50028
490;0.792603;-0.79886;3.82968
490;2.74487;-1.25733;0.216891
490;2.74647;-1.35549;0.215259
491;2.76488;-1.08264;0.307703
491;2.82929;-1.01847;0.403038
491;2.69407;-0.709611;0.301378
491;2.71698;-0.800648;0.303558
491;2.73649;-0.893194;0.305347
491;2.79689;-1.00313;0.31168
491;2.84128;-1.01905;0.316627
491;2.9434;-0.867368;0.328855
491;2.89425;-1.14594;0.597677
491;2.76488;-1.08264;0.307703
491;2.80877;-1.09982;0.312587
492;2.75308;-1.08207;0.392765
492;2.84437;-0.934806;0.492883
492;2.97765;-0.694371;0.422641
492;2.41199;1.66903;0.191065
492;2.79333;-1.39539;0.493267
492;1.28436;-0.338566;3.60349
492;3.85287;-0.65268;1.26777
492;1.52221;-0.561183;3.54847
492;3.86462;-1.15421;1.03509
